age,workclass,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,label
47,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,True
29,Self-emp-inc,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,80,United-States,False
34,Private,HS-grad,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,False
38,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,70,United-States,True
62,Self-emp-inc,HS-grad,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,40,United-States,False
35,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,False
37,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,False
47,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,False
37,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,False
22,Private,Assoc-voc,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,30,United-States,False
60,Self-emp-inc,11th,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,True
31,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,False
74,,10th,Married-civ-spouse,,Husband,Amer-Indian-Eskimo,Male,1797,0,30,United-States,False
63,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,False
30,Private,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,False
44,,HS-grad,Married-civ-spouse,,Husband,Black,Male,0,0,30,United-States,False
40,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,True
35,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,False
50,Local-gov,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,False
18,Private,Some-college,Never-married,Sales,Own-child,White,Female,0,0,10,United-States,False
33,Private,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,False
59,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,False
17,Private,11th,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,False
47,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,True
51,,Some-college,Divorced,,Not-in-family,Black,Male,0,0,50,United-States,False
26,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,False
32,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,40,France,True
55,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,False
36,State-gov,Some-college,Never-married,Tech-support,Unmarried,Black,Female,0,0,40,United-States,False
54,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,True
19,,HS-grad,Never-married,,Own-child,White,Female,0,1602,30,United-States,False
32,Private,Masters,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,True
52,Local-gov,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,True
39,Private,HS-grad,Married-spouse-absent,Sales,Unmarried,Black,Female,0,0,28,Jamaica,False
39,Federal-gov,HS-grad,Never-married,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,False
59,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,True
55,Federal-gov,Bachelors,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,False
54,Self-emp-not-inc,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,True
31,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,False
19,,11th,Never-married,,Own-child,Black,Male,0,0,25,United-States,False
30,Private,HS-grad,Married-civ-spouse,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,0,0,40,United-States,False
47,Federal-gov,Bachelors,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,False
31,Private,Assoc-acdm,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,False
32,Self-emp-not-inc,Bachelors,Divorced,Craft-repair,Unmarried,Asian-Pac-Islander,Male,0,0,47,Iran,False
33,Private,Assoc-voc,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,False
31,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,False
32,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,False
46,Private,HS-grad,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,35,Mexico,False
29,Private,HS-grad,Married-spouse-absent,Other-service,Not-in-family,White,Female,0,0,20,France,False
41,State-gov,HS-grad,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,False
39,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,True
34,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,20,United-States,True
23,Private,Bachelors,Never-married,Adm-clerical,Own-child,Black,Male,0,0,24,United-States,False
53,Self-emp-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,True
45,Self-emp-not-inc,HS-grad,Married-spouse-absent,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Thailand,False
34,,Bachelors,Married-civ-spouse,,Wife,White,Female,0,0,10,United-States,True
47,Private,HS-grad,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,False
24,,7th-8th,Married-civ-spouse,,Own-child,White,Male,0,0,60,United-States,False
42,Private,Masters,Divorced,Tech-support,Unmarried,Black,Female,4687,0,35,United-States,True
53,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3137,0,40,United-States,False
38,Self-emp-inc,HS-grad,Divorced,Sales,Unmarried,White,Male,0,0,55,United-States,False
26,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,0,0,70,United-States,False
18,Private,11th,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,False
43,Private,10th,Separated,Other-service,Not-in-family,Black,Female,0,0,40,United-States,False
26,Private,Bachelors,Never-married,Adm-clerical,Own-child,Black,Female,0,0,32,United-States,False
47,Private,Bachelors,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,False
26,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,United-States,True
21,,Some-college,Married-civ-spouse,,Wife,Black,Female,2105,0,20,United-States,False
32,State-gov,Some-college,Divorced,Protective-serv,Unmarried,White,Female,0,1726,38,United-States,False
48,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,55,United-States,True
39,Private,Masters,Divorced,Exec-managerial,Unmarried,Black,Female,15020,0,60,United-States,True
58,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,False
55,Self-emp-not-inc,7th-8th,Never-married,Other-service,Other-relative,White,Female,0,0,60,United-States,False
40,Private,HS-grad,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,55,United-States,False
33,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,False
74,Self-emp-not-inc,Doctorate,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,25,United-States,True
49,Self-emp-not-inc,HS-grad,Widowed,Farming-fishing,Not-in-family,White,Male,0,0,55,United-States,False
56,Self-emp-not-inc,11th,Widowed,Other-service,Unmarried,White,Female,0,0,65,Greece,True
29,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,14344,0,40,United-States,True
25,Private,Assoc-acdm,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,48,United-States,False
57,Private,12th,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,False
29,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,False
28,Private,HS-grad,Never-married,Craft-repair,Unmarried,White,Male,2354,0,40,United-States,False
59,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,True
30,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Male,27828,0,60,United-States,True
28,,HS-grad,Never-married,,Unmarried,Black,Female,0,0,40,United-States,False
19,Private,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,False
40,Private,Some-college,Never-married,Sales,Unmarried,Black,Female,0,0,45,United-States,False
28,Private,Some-college,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,False
48,,Bachelors,Married-civ-spouse,,Husband,White,Male,0,0,55,United-States,True
20,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Female,0,0,10,Canada,False
58,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,99999,0,35,United-States,True
19,Private,Some-college,Never-married,Exec-managerial,Own-child,Black,Male,0,0,30,United-States,False
75,,HS-grad,Widowed,,Not-in-family,White,Female,0,0,8,United-States,False
24,Federal-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,False
31,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,False
28,Self-emp-not-inc,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,False
41,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,False
23,Federal-gov,Some-college,Never-married,Sales,Not-in-family,White,Female,0,0,35,United-States,False
46,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,43,United-States,True
33,Private,12th,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,False
34,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,False
47,Local-gov,Bachelors,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,False
81,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2377,26,United-States,True
45,Private,HS-grad,Widowed,Machine-op-inspct,Unmarried,Other,Male,0,0,40,Columbia,False
35,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Cambodia,False
59,Self-emp-not-inc,Bachelors,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,50,United-States,True
46,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,True
39,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,False
23,Private,Some-college,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,40,United-States,False
25,Private,Assoc-acdm,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,False
37,Private,1st-4th,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,False
49,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,True
25,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0,0,48,United-States,False
32,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,True
34,Local-gov,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,False
40,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,True
33,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,False
78,,7th-8th,Married-civ-spouse,,Husband,White,Male,0,0,20,United-States,False
31,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,43,United-States,True
61,Private,Some-college,Divorced,Other-service,Not-in-family,White,Male,0,0,25,United-States,False
22,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,False
29,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,Laos,False
37,Private,HS-grad,Separated,Craft-repair,Other-relative,Black,Male,0,0,40,United-States,False
35,Private,11th,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,False
52,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,True
37,,HS-grad,Divorced,,Not-in-family,White,Female,0,0,30,United-States,False
18,Private,11th,Never-married,Transport-moving,Own-child,White,Male,0,0,20,United-States,False
37,Private,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,False
46,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,True
25,,11th,Never-married,,Own-child,White,Male,0,0,40,United-States,False
47,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,True
55,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,True
32,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,Other,Female,0,1740,40,,False
25,Self-emp-inc,Some-college,Divorced,Adm-clerical,Own-child,White,Female,0,0,50,United-States,False
50,State-gov,HS-grad,Widowed,Tech-support,Unmarried,Black,Female,0,0,40,United-States,False
18,Private,12th,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,20,United-States,False
25,Private,9th,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Mexico,False
23,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,False
51,,HS-grad,Married-civ-spouse,,Husband,White,Male,0,0,40,United-States,False
47,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,2829,0,65,United-States,False
37,Private,HS-grad,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,False
37,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,25236,0,25,United-States,True
27,Private,5th-6th,Never-married,Craft-repair,Own-child,White,Male,0,0,40,,False
19,Private,11th,Never-married,Sales,Own-child,White,Female,0,0,25,United-States,False
52,Local-gov,12th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,False
25,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Other-service,Wife,White,Female,0,0,45,United-States,False
17,,12th,Never-married,,Own-child,Other,Female,0,0,40,United-States,False
21,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,False
41,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,False
55,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,True
20,,10th,Separated,,Unmarried,White,Female,0,0,40,United-States,False
24,Private,Some-college,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,False
41,Federal-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,38,United-States,True
23,Private,Some-college,Never-married,Sales,Own-child,White,Female,0,0,35,United-States,False
33,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,False
29,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,True
50,State-gov,Some-college,Married-spouse-absent,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,False
37,Self-emp-inc,11th,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,60,,False
48,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,7688,0,40,United-States,True
19,Federal-gov,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,False
40,Private,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,False
30,Private,HS-grad,Never-married,Transport-moving,Unmarried,White,Female,0,1669,70,United-States,False
65,Private,11th,Married-civ-spouse,Other-service,Husband,White,Male,0,0,20,United-States,False
44,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,48,United-States,False
32,Private,Bachelors,Divorced,Sales,Not-in-family,White,Male,0,0,45,United-States,False
41,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,65,United-States,True
28,Private,7th-8th,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,False
44,Federal-gov,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,White,Male,7298,0,48,United-States,True
39,Local-gov,Assoc-acdm,Divorced,Other-service,Unmarried,White,Female,0,0,55,United-States,False
59,Private,HS-grad,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,False
